"gbifID","scientificName","acceptedScientificName","decimalLatitude","decimalLongitude","geodeticDatum","issues","continent","country","countryCode","stateProvince","county","municipality","locality","basisOfRecord","occurrenceStatus","taxonomicStatus","datasetName","datasetKey","publishingOrgKey","institutionCode","collectionCode","recordedBy","identifiedBy","eventDate","year","month","day","habitat","elevation","elevationAccuracy","occurrenceRemarks","license","rightsHolder"
"6162808808","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",1.720689,-76.118904,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Huila",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Jonathan Newman","Samuel Serna Wills","2026-02-14T08:09",2026,2,14,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Jonathan Newman"
"6413688098","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.953463,-75.640437,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","tropico97","tropico97","2026-02-15T13:33:38",2026,2,15,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","tropico97"
"6184904661","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.03802,-75.617333,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","UNIRSE Alejandro,Velez Mesa","UNIRSE Alejandro,Velez Mesa","2026-03-22T09:05:55",2026,3,22,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","UNIRSE Alejandro,Velez Mesa"
"6456523582","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.363242,-74.4375,"WGS84","cdround","SOUTH_AMERICA","Colombia","CO","Cundinamarca","Caparrapí",,"Reserva Forestal Cañitas y Lusitania","HUMAN_OBSERVATION","PRESENT","ACCEPTED","25-201 - Mapa Unidades Bióticas - CAR","b5267992-4ec9-4dc4-ae9b-8a3698661022","47380c8a-0edd-4036-b1bc-d852cba8232f","Corporación Autónoma Regional de Cundinamarca (CAR)","FMB","Daniel Nossa-Silva|Aura Robles|Marina Moyano","Carlos A. Paz","2026-03-20",2026,3,20,"Bosque húmedo premontano conservado",1837,0,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"6456523700","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.395569,-74.202058,"WGS84","cdround","SOUTH_AMERICA","Colombia","CO","Cundinamarca","Paime",,"Inspección Tudela, Vereda La Agüita","HUMAN_OBSERVATION","PRESENT","ACCEPTED","25-201 - Mapa Unidades Bióticas - CAR","b5267992-4ec9-4dc4-ae9b-8a3698661022","47380c8a-0edd-4036-b1bc-d852cba8232f","Corporación Autónoma Regional de Cundinamarca (CAR)","FMB","Daniel Nossa-Silva|Aura Robles|Jose Quitian","Carlos A. Paz","2026-03-24",2026,3,24,"Bosque húmedo premontano en regeneración",1620,0,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",
"6251752339","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.34646,-75.674085,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Santiago Perez Muñoz","Santiago Perez Muñoz","2026-04-24T08:27:22",2026,4,24,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Santiago Perez Muñoz"
"6251872973","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.25147,-75.647554,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Natalia Andrea","Natalia Andrea","2026-04-27T08:20",2026,4,27,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Natalia Andrea"
"6253081304","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.218238,-75.498975,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","olga-guarda","olga-guarda","2026-04-27T12:03:39",2026,4,27,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","olga-guarda"
"6253116564","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.235781,-75.650153,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Alvaro elias Ospina ortiz","Alvaro elias Ospina ortiz","2026-04-27T19:32",2026,4,27,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Alvaro elias Ospina ortiz"
"6320335816","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.19202,-75.668213,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Emmanuel olaya","Emmanuel olaya","2026-04-01T07:09:30",2026,4,1,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Emmanuel olaya"
"6320336733","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.070783,-75.333992,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Mario Vélez",,"2026-05-14T17:27:14",2026,5,14,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Mario Vélez"
"6441368536","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.405272,-75.983551,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Alexa Montoya","Alexa Montoya","2026-06-30T08:55",2026,6,30,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Alexa Montoya"
"6451894953","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.769028,-75.245806,"WGS84","cdc","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Ximena Orozco Gómez","Ximena Orozco Gómez","2026-06-18T07:25",2026,6,18,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Ximena Orozco Gómez"
"5087882189","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.234159,-75.174902,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","gby777","gby777","2025-03-13T10:33:02",2025,3,13,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","gby777"
"5140931773","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.209103,-75.497758,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","jeromegutierrez","jeromegutierrez","2025-04-26T03:43",2025,4,26,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","jeromegutierrez"
"5153674483","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.227804,-75.498123,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Ana Maria Benavides","Ana Maria Benavides","2025-04-25T12:49",2025,4,25,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Ana Maria Benavides"
"5153902338","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.206178,-75.506609,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Natalia Sanchez Junco","Juan David Fernandez","2025-04-26T08:27:29",2025,4,26,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Natalia Sanchez Junco"
"5154471421","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.39439,-75.51646,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Samuel","Samuel","2025-04-26T08:20:05",2025,4,26,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Samuel"
"5292605846","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.818336,-73.488848,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Boyacá",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Nima Gallego","Apipa","2025-08-17T09:30",2025,8,17,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Nima Gallego"
"6217134486","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.667826,-75.736845,"WGS84","cdround","SOUTH_AMERICA","Colombia","CO","Antioquia","Támesis","Vereda San Antonio","Reserva Natural Mundos Paralelos","HUMAN_OBSERVATION","PRESENT","ACCEPTED","Monitoreo participativo de biodiversidad, diagnóstico de viveros y turismo - Fase 3 de aceleración de la ruta Cartama Sostenible","8d1f9528-9cfc-456a-856a-43ba12ae523d","e0b6628a-97c6-4f24-aac4-e20adb43160a","Fundación Grupo Argos (FGA)",,"Vanessa Correa","Vanessa Correa","2025-10-30",2025,10,30,"Bosque de niebla, con organales, potreros y aguacateras alrededor",2370,0,,"http://creativecommons.org/licenses/by/4.0/legalcode","Fundación Grupo Argos"
"4852238363","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.218238,-75.498975,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","olga-guarda","olga-guarda","2024-04-29T10:19:29",2024,4,29,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","olga-guarda"
"4852507219","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.25435,-75.646029,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","mapau021","Nelly sabas","2024-04-26T11:02:16",2024,4,26,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","mapau021"
"4853168566","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.040745,-75.618872,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","alejandropm8","Daniel Mesa","2024-04-28T09:27:46",2024,4,28,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","alejandropm8"
"5844512291","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.263128,-75.390233,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","kruzkalke","kruzkalke","2024-11-11T11:54:12",2024,11,11,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","kruzkalke"
"5098766646","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.624005,-75.713023,"WGS84","cdround","SOUTH_AMERICA","Colombia","CO","Antioquia","Támesis","Vereda La Liborina",,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","Gestión para el Monitoreo Participativo de Biodiversidad en las cuencas del Río Frío, Cartama y San Antonio del municipio de Támesis, Antioquia","194c7c2b-9bce-4694-9577-5474451beb71","e0b6628a-97c6-4f24-aac4-e20adb43160a","Fundación Grupo Argos (FGA)",,"Alicia Leguizamón","Vanessa Correa","2024-12-13",2024,12,13,,,,,"http://creativecommons.org/licenses/by/4.0/legalcode",
"5007969634","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.9047,-75.31187,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","carlosmario04","carlosmario04","2023-02-11T12:31:30",2023,2,11,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","carlosmario04"
"5889527461","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",4.926813,-74.273004,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Cundinamarca",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","matecarr","Nicolás Baresch Uribe","2023-03-26T14:57:30",2023,3,26,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","matecarr"
"4102588116","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.27109,-75.66559,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","sebas","sebas","2023-04-28T09:38:48",2023,4,28,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","sebas"
"4111647593","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.240505,-75.50198,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","olga-guarda","olga-guarda","2023-04-30T09:59:43",2023,4,30,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","olga-guarda"
"4111774042","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.28051,-75.5009,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Ana Maria Benavides","Ana Maria Benavides","2023-04-29T11:45",2023,4,29,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Ana Maria Benavides"
"4112079865","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.208578,-75.507478,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","jgarizabal","Apipa","2023-04-29T08:19:59",2023,4,29,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","jgarizabal"
"4112096589","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.049022,-75.619461,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","santiagoip","santiagoip","2023-04-29T09:00",2023,4,29,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","santiagoip"
"4171232722","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",7.142302,-73.027551,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Santander",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Juan Sebastián Quintero","Juan Sebastián Quintero","2023-04-16T07:27:08",2023,4,16,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Juan Sebastián Quintero"
"4111571692","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.204258,-75.640013,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","derlly","Juan David Fernandez","2023-05-01T07:19:59",2023,5,1,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","derlly"
"4430932504","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.013614,-75.271239,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Alejandra Castiblanco V.","Alejandra Castiblanco V.","2023-06-18T18:25",2023,6,18,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Alejandra Castiblanco V."
"5176606409","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.503318,-75.850502,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Caldas",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Ana Maria Benavides","Ana Maria Benavides","2023-06-18T13:32",2023,6,18,,,,"Parcela de Restauración 2017","http://creativecommons.org/licenses/by-nc/4.0/legalcode","Ana Maria Benavides"
"4170727307","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-16.397194,-67.546694,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Sud Yungas",,"Comunidad Paraíso? terrenos de puesto militar, al lado de sendero a casa.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","LPB","Tropicos","Alfredo F. Fuentes","A. Fuentes (LPB)","2023-07-05",2023,7,5,,2123,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4170762313","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",-16.397194,-67.546694,"WGS84","cdround,gass84,osiic,colmano,inmafu","SOUTH_AMERICA","Bolivia (Plurinational State of)","BO","La Paz","Sud Yungas",,"Comunidad Paraíso? terrenos de puesto militar, al lado de sendero a casa.","PRESERVED_SPECIMEN","PRESENT","ACCEPTED","Tropicos","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","MO","Tropicos","Alfredo F. Fuentes","A. Fuentes (LPB)","2023-07-05",2023,7,5,,2123,,,"http://creativecommons.org/licenses/by/4.0/legalcode","Missouri Botanical Garden"
"4438830872","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.134114,-75.457045,"WGS84","cdc","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","jonathan_or","Apipa","2023-11-04T16:02",2023,11,4,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","jonathan_or"
"3759205778","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.60997,-75.814187,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Skjold Søndergaard","Andres Castro Palmer","2022-01-24T12:21:21",2022,1,24,,,,"@dariogarcia @mateohernandezschmidt @edgardomortiz","http://creativecommons.org/licenses/by/4.0/legalcode","Skjold Søndergaard"
"3705780006","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.617097,-75.810287,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Jessica Wu","Skjold Søndergaard","2022-02-09T12:21:44",2022,2,9,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Jessica Wu"
"3873004595","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",5.790973,-75.803726,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Jessica Wu","Daniel Mesa","2022-03-25T12:57:44",2022,3,25,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Jessica Wu"
"3772929399","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.376636,-75.567117,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Anderson Mesa C","Anderson Mesa C","2022-05-07T09:57",2022,5,7,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Anderson Mesa C"
"3773699060","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",6.33999,-75.59307,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Antioquia",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","muriel-26","muriel-26","2022-05-11T17:12:34",2022,5,11,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","muriel-26"
"4011705592","Cavendishia pubescens (Kunth) Hemsl.","Cavendishia pubescens (Kunth) Hemsl.",2.248701,-75.913711,"WGS84","cdc,cdround","SOUTH_AMERICA","Colombia","CO","Huila",,,,"HUMAN_OBSERVATION","PRESENT","ACCEPTED","iNaturalist research-grade observations","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","iNaturalist","Observations","Edwin Arrigui Torres","Edwin Arrigui Torres","2022-10-30T21:55",2022,10,30,,,,,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Edwin Arrigui Torres"
